79840663: { "umbrella":287393,"name":"297fbbcb210a68660198cb5475149f609a0b92a9","value":713107,"payload":"\"........\"","date_stamp":"0280-1198","time":"65954-591","id":"a2ec34518cbac57415b0df5bc4c773391b4cb41a"}
25987513: { "umbrella":629987,"name":"7c3758e7e1325cb32c05c63e31f4aa78a916dd24","value":472174,"payload":"\"........\"","date_stamp":"46122-027","time":"98132-134","id":"905c7c6d803429b6d830b10864f6f30d38c66c10"}
81630358: { "umbrella":757148,"name":"51509e6df47609004c07f0ab3a54d82a591ed62d","value":529393,"payload":"\"........\"","date_stamp":"67046-115","time":"0713-0503","id":"65d7ddd6697e09c62ad5690716eefadf85385088"}
35464370: { "umbrella":418206,"name":"3543f678715089915eaa915c1ad307c42e53e032","value":92880,"payload":"\"........\"","date_stamp":"48951-1175","time":"67777-173","id":"99cb85cacf3ec2a9b347ea83589f30dacc54ecab"}
82714694: { "umbrella":721741,"name":"a430d95e33a589164e8c6ec17868b48fdba46f70","value":511192,"payload":"\"........\"","date_stamp":"10157-9951","time":"10019-905","id":"9fff341f2f2627644405e52cdeea98f18124306b"}
69845005: { "umbrella":701076,"name":"08588cface78ef682783334b70eeb3c73f3dcda2","value":428854,"payload":"\"........\"","date_stamp":"55154-7802","time":"0268-6730","id":"829c064a3bcf019b4d29e268ff66fcd13e3206f7"}
55941248: { "umbrella":238311,"name":"5f4b59aefa71a6ca4bda72d7f81245a74c0a253d","value":828864,"payload":"\"........\"","date_stamp":"59535-3001","time":"0078-0618","id":"19bf30cb29384078561058eb920c109cb69b2a31"}
91665784: { "umbrella":667037,"name":"f9251abd160c0ceef253234630f96ca06e34d2be","value":416691,"payload":"\"........\"","date_stamp":"48878-3101","time":"53590-100","id":"1b53f219fdbe06df8fdee64b5581c53f7539016b"}
37313242: { "umbrella":795607,"name":"9135784527d0382177b3e78afcdd970b57b65c87","value":491703,"payload":"\"........\"","date_stamp":"68196-742","time":"28877-5970","id":"7530849815deb437b241c405fc85ef39f7be4324"}
12350998: { "umbrella":635974,"name":"5647ad5dce239c1b9ec9dc0e289f3fb1eaa24e49","value":906677,"payload":"\"........\"","date_stamp":"0904-0560","time":"68703-105","id":"7bab8cdea3d9f2ef054ff5eceda789f4fb1cd310"}
97600325: { "umbrella":524808,"name":"22c79a4673e51cea851646583f6058829c40b066","value":496454,"payload":"\"........\"","date_stamp":"60905-0406","time":"49288-0324","id":"32006fc1a724616bf0f26a86a53753b56af67f1f"}
72816256: { "umbrella":561380,"name":"9e1be687da1d5565a14fd89f225a3857443b544a","value":433893,"payload":"\"........\"","date_stamp":"43063-493","time":"49999-110","id":"e9cee15e616f9f1583fb1d6dafffcaf4beccea14"}
47230901: { "umbrella":561995,"name":"bd3856c9263c77dde10bb97d5d33ce1693e088de","value":475579,"payload":"\"........\"","date_stamp":"42507-852","time":"62646-798","id":"e4f2c95f5889104a98b552917762425e2b027295"}
88108747: { "umbrella":964013,"name":"ffa9cce3a81c349e93b7215ac13907f3f020152f","value":88671,"payload":"\"........\"","date_stamp":"54868-4514","time":"0052-0301","id":"4aec7f2d4fa54a0c1b57ef2eb52de6bd4888b78d"}
48934068: { "umbrella":510728,"name":"23381c3cd455db44fb1f6e4e3f00e62a75941ce9","value":253264,"payload":"\"........\"","date_stamp":"49288-0705","time":"65691-0107","id":"185d9cb6cd5c3b381ffdfe6c8eee0b87761e2dd9"}
76747418: { "umbrella":725944,"name":"ab59ae8eea9f41ca181ca03b71a0d93c128de734","value":85264,"payload":"\"........\"","date_stamp":"0378-6015","time":"68828-053","id":"299d302f1e4a9bce88c49117c7581e460d106a4c"}
28393174: { "umbrella":135214,"name":"f18fc17fa89f005ce99368d75f006100d19626cb","value":294034,"payload":"\"........\"","date_stamp":"49349-432","time":"55056-1601","id":"f4a237117ea3277e860cf190de9220524961afe8"}
86829528: { "umbrella":980520,"name":"1b62e9e1df6fbce713e784b93be3399d25a5bff5","value":750210,"payload":"\"........\"","date_stamp":"63550-852","time":"61589-6016","id":"a8d1fa91ee9aa486f1f8165841feab3e9691f592"}
84139329: { "umbrella":799744,"name":"a3f81a61685580d3e512c948190809f4733fc8fb","value":724160,"payload":"\"........\"","date_stamp":"54575-359","time":"55316-065","id":"f4ff2e41cc6feba72ca001ac10a4bd1d7b854a1c"}
34355214: { "umbrella":936031,"name":"2f95059558ecc17cd91b484cf40e8421b469f067","value":697315,"payload":"\"........\"","date_stamp":"50438-100","time":"37000-824","id":"3674f22228b7ea4f2bcd61ce8568c2fc66bd8776"}
88203144: { "umbrella":100866,"name":"9f4e746f4eb16a3f7a6dde7b743a63fd8ce449ef","value":162789,"payload":"\"........\"","date_stamp":"60429-340","time":"0378-0028","id":"2cff48bf4c7d9469db8facc3d003869703a44b8a"}
50275776: { "umbrella":421164,"name":"bd1e06f01d32a60e677ed0854684c439d4d019a8","value":828544,"payload":"\"........\"","date_stamp":"54473-232","time":"59351-0324","id":"e4c43782e38d321f30c198f9cb2be303cae6b8d6"}
41962174: { "umbrella":491300,"name":"785a21ca6c4feba2c935ac055c09c421c7ca73c4","value":696070,"payload":"\"........\"","date_stamp":"14290-375","time":"13537-043","id":"dd781bf1506011c5700179769aafb7672cf3d4bf"}
49351467: { "umbrella":883010,"name":"a981ebca3b76e323f9d085ed695309e610012fa7","value":672208,"payload":"\"........\"","date_stamp":"76095-001","time":"68084-539","id":"01874649472016c81db735e388168c6b41ed885e"}
83290552: { "umbrella":717618,"name":"613fd02d672867f10c1a72975b192b9055c3d4c5","value":602336,"payload":"\"........\"","date_stamp":"68151-4982","time":"57237-082","id":"e71eef1f8af950546627b091f2170be2bd7b53e3"}
57658808: { "umbrella":712017,"name":"f969b5b7a0ee0b12e0de4cabcd5f156548e1ec60","value":983332,"payload":"\"........\"","date_stamp":"52125-827","time":"59762-0045","id":"0708b939a1ce1a9d0e49abf9569d5f9cc3d9929c"}
46486291: { "umbrella":337220,"name":"5beffbc4f8413be23e83afbcda73abbf2b1456e7","value":17274,"payload":"\"........\"","date_stamp":"54569-2146","time":"0113-0047","id":"b735fb64359078c05549a4289b3d81fad0e51b5f"}
51265332: { "umbrella":463143,"name":"ae425ec87b68bf5337a302f1af3160c847a086ec","value":704424,"payload":"\"........\"","date_stamp":"49349-320","time":"43538-920","id":"8df9bb35b1415525c1b71810051a8b90745fc599"}
39972250: { "umbrella":954487,"name":"c61051c0849fa4aa4553f827ddf8ef1a1966cd3d","value":490285,"payload":"\"........\"","date_stamp":"24385-924","time":"37205-372","id":"753c9ba4122019ccb0aa31f7f4333fa622600745"}
15691112: { "umbrella":538116,"name":"65dc8801ceceffaf3cbf31b45cc2036aa3a670d2","value":55642,"payload":"\"........\"","date_stamp":"50436-0172","time":"0113-0057","id":"b407ad2853aa0be98bca441763d3d81cb4a0ef32"}
88475437: { "umbrella":281850,"name":"6da8ff38db2acabb4684fb2fb17a4921052611af","value":368888,"payload":"\"........\"","date_stamp":"55315-560","time":"49778-001","id":"9bcdfcfad7f6e0b3d92e30fcb1e6f72d9fad4100"}
68518106: { "umbrella":829890,"name":"5505bd5ad79b9b7c3de13bd8ff95f00793abbc2e","value":595577,"payload":"\"........\"","date_stamp":"52125-914","time":"60505-0112","id":"4c6f8863129f0bcc016077dc7dbf50835c4f138f"}
10392581: { "umbrella":516980,"name":"195dc8fe93337fdada648cb88286773a3ffa3e57","value":949569,"payload":"\"........\"","date_stamp":"68084-787","time":"0406-9206","id":"7676cb0e8c632b090c3787c75f5a1384cdbeb055"}
16717790: { "umbrella":118619,"name":"ce56aa61889eb1833e21a3d0b48d2cfb59cffd89","value":196402,"payload":"\"........\"","date_stamp":"55289-058","time":"55289-447","id":"39e3be7dbdd29a5013fc24df8074d26b77fd594d"}
94589967: { "umbrella":242367,"name":"bf398a253d0cb255faf1ad507f5ebf0b0481b44b","value":668278,"payload":"\"........\"","date_stamp":"11822-1031","time":"50474-805","id":"0140fe835aca3a2ec61a801464958e789edb5457"}
38047801: { "umbrella":514276,"name":"b3ce17da8fdacfdcd6375ee5446e8c575a916240","value":966713,"payload":"\"........\"","date_stamp":"64679-783","time":"49288-0886","id":"64c46849d6862e313d400a9a4add3fb239552f49"}
96446088: { "umbrella":777288,"name":"b88d66ee1c34e88151431c3e64031fca2691b39f","value":54587,"payload":"\"........\"","date_stamp":"53329-640","time":"0268-1130","id":"983642e7763cab45a62afc20ce74d6528c5215a3"}
28547054: { "umbrella":965921,"name":"0391c6884b089f37c3a449f58a1423fdd086a4cf","value":171973,"payload":"\"........\"","date_stamp":"41520-172","time":"0052-0315","id":"7ecab568aced7af152d5388013101ab5f8b2e2c5"}
82921207: { "umbrella":512404,"name":"905cd7288c5c191dfea919fa9edd8cab9fc807d4","value":305029,"payload":"\"........\"","date_stamp":"55154-2399","time":"66969-6022","id":"61b8c63329b68e6dcc94efd8e283b0ffa3e7ca3c"}
66808977: { "umbrella":866485,"name":"8e616ccdea398badccafc67e5f36e223f375a433","value":457949,"payload":"\"........\"","date_stamp":"49288-0757","time":"55154-5650","id":"80d308f02af88aa861af1220c2c7bc2e583262a5"}
59492270: { "umbrella":323693,"name":"8934132f78f2396697ae755a56bc87d5a0e98c6a","value":832324,"payload":"\"........\"","date_stamp":"61957-1440","time":"49288-0798","id":"cdf4c76a6e38760e66b32dbd5829d6adf3adf991"}
15961154: { "umbrella":665980,"name":"9b55fa43a44e197c75fcc1a8d4a3b6c7c0f69e05","value":608407,"payload":"\"........\"","date_stamp":"51655-096","time":"36987-1547","id":"e29ee6fd084efb06d0496d202a34739dbbf2294c"}
35900035: { "umbrella":451508,"name":"1e7a2ea06e818fd2ca6a2ad91114da7c2bf3c6e7","value":302961,"payload":"\"........\"","date_stamp":"10096-0214","time":"37000-183","id":"3301ceb03932a970c8ccb3a3af24d4dc23cf46bc"}
37198082: { "umbrella":560414,"name":"0784dafee5bc4a5e293d5bef4db6fe4b6b773362","value":88023,"payload":"\"........\"","date_stamp":"58118-0734","time":"42192-350","id":"31e6d1908314941d8e53311eca411263f9dc6d5e"}
60531724: { "umbrella":533099,"name":"a7887aad9ab6db8f26da18be42f6bd8a29588265","value":515386,"payload":"\"........\"","date_stamp":"54868-4245","time":"36987-2422","id":"6ecf851f575a99b6a7e42708f5a63a95f7877281"}
90049541: { "umbrella":286686,"name":"79fdaabb3190a580d818b53157994a5ecdcc3a6d","value":139224,"payload":"\"........\"","date_stamp":"68001-135","time":"64942-1236","id":"b179b80ba64e0a216f23a61bbd57dd46902a1c53"}
81082472: { "umbrella":816381,"name":"fd64173ab942b8ccc971a1d3e29e7dac3fbcc07a","value":510987,"payload":"\"........\"","date_stamp":"0310-0275","time":"0135-0556","id":"92d858b0fc8b4b3c79839b442125bdb1d3c21876"}
92008396: { "umbrella":614401,"name":"b52296204c518c44c9d2c0f3f7db56484dac5039","value":688841,"payload":"\"........\"","date_stamp":"14783-660","time":"49781-037","id":"55d02bc11b06065454c49e149aa711dee455bc5f"}
54677851: { "umbrella":319344,"name":"6fb9d8086cdcbb7bd2d82a92f77cb575fb50f437","value":620880,"payload":"\"........\"","date_stamp":"21695-369","time":"43742-0032","id":"85b2d52879dfd629e9992f427fba7aac4c8c7181"}
52689498: { "umbrella":558370,"name":"2a714d3b3bda1ccf3672f5fda65c6c98dafa4f41","value":847068,"payload":"\"........\"","date_stamp":"36987-1551","time":"49967-094","id":"e558fcc60287e2caebad0e5b8dbc2260994ced98"}
40123777: { "umbrella":365079,"name":"043654592ce02f74fdaa4f4fc7e58b4751467fd3","value":797851,"payload":"\"........\"","date_stamp":"63517-102","time":"49288-0013","id":"c786d59351d62a46eb953795c8522d5f2f9b0b9b"}
58420296: { "umbrella":760586,"name":"75793ace439dfea7a8aa839b4756b82444eea93b","value":291512,"payload":"\"........\"","date_stamp":"49288-0863","time":"58668-6160","id":"a1a00607b25b40566e917cd0e7cdae94ece706b7"}
31701904: { "umbrella":747900,"name":"a057e7f3c7e04c3c99386083ff8d846a30e9382d","value":848875,"payload":"\"........\"","date_stamp":"68151-4488","time":"49390-100","id":"eb6876d029f107fdae32bdeea12a546c6d468c3d"}
19418617: { "umbrella":490080,"name":"0b44d6277af9f157b47be2afcc16582a46ea7851","value":422741,"payload":"\"........\"","date_stamp":"48951-8250","time":"54473-206","id":"d14c59eca6d728fc1b459561e18634ec3805e69e"}
28263853: { "umbrella":485381,"name":"39ea7b1d3dc9dfafcd2b5eeb4ddacfa76db3cccb","value":554025,"payload":"\"........\"","date_stamp":"52584-469","time":"53405-0001","id":"d06de180a30c4f93621d75321900d35991d0033b"}
33989816: { "umbrella":282786,"name":"374517b9c1ce72613f00efe0c7324c16c35460a6","value":375203,"payload":"\"........\"","date_stamp":"52125-673","time":"10267-1211","id":"5d8774f9416acfe8227bcd151d892b60f45b398c"}
59623766: { "umbrella":326667,"name":"945105a94c7e14beb791e13df9cdac9421f3e608","value":69151,"payload":"\"........\"","date_stamp":"76088-200","time":"55301-020","id":"ef62e76a870b1d546e56664ca3daf0622b003233"}
74383914: { "umbrella":495366,"name":"e8ec4531b8d5c33e8f3b7e0adeb111f7f1ad2294","value":618519,"payload":"\"........\"","date_stamp":"36987-2901","time":"49035-464","id":"c22355062eab0e5ef9df446dcc3a6e800d12fb4f"}
24575400: { "umbrella":731148,"name":"76c793d5e3af462146fbe3eeb8a9ea8c6308aa0d","value":955465,"payload":"\"........\"","date_stamp":"0169-4060","time":"21695-730","id":"8985b611c2bdc8faf02a643400513ec7ed3041ee"}
67300046: { "umbrella":670480,"name":"48828b417d903d8fcd145ec8d0f4995e201f0c63","value":999334,"payload":"\"........\"","date_stamp":"0093-5513","time":"21130-386","id":"08f62f8ce7f78f921c1c6f4b5a517816c781e806"}
30807547: { "umbrella":730445,"name":"42745e1410796990182ee2fc705be34a8c30b106","value":361065,"payload":"\"........\"","date_stamp":"68022-0001","time":"49967-797","id":"21037c70ec8d65359b3982e4ef8c3908419998b5"}
83786234: { "umbrella":867915,"name":"8385e540f7ba62071128f1e5f4c7803fe5a7561f","value":647498,"payload":"\"........\"","date_stamp":"42507-620","time":"0135-0243","id":"6383eff8571f78a41787a882b8b168f69257fb44"}
42420525: { "umbrella":335819,"name":"ef93944448972b366208e6862b62c08dddddce3d","value":597272,"payload":"\"........\"","date_stamp":"63941-376","time":"10019-029","id":"563fd1dbe52284678ff20bd345e07b0e9518741d"}
93680176: { "umbrella":378361,"name":"5d2ae92d80eb385323b663220e10ade70d6ab33a","value":152487,"payload":"\"........\"","date_stamp":"57957-0007","time":"65162-678","id":"09f87cfeb4ea20d2cd43cd34061d07d15b1590d4"}
70291587: { "umbrella":312875,"name":"01c0f6e70c0cdd9fdfffce3d58e868a6f286c1d8","value":410473,"payload":"\"........\"","date_stamp":"66116-392","time":"59779-061","id":"7b4eb19c6198bdf115c5c999e9bccc7ec835527d"}
37800838: { "umbrella":600729,"name":"af09e04446f2b66a190fc4348e1cde78e7c2ab8a","value":903223,"payload":"\"........\"","date_stamp":"52686-294","time":"51460-4967","id":"f716511a84770ecd17dfcb74a759b5d9bd16911b"}
22259409: { "umbrella":683899,"name":"c8c730d3b32722beaf56773fd42419929a7fe17f","value":807450,"payload":"\"........\"","date_stamp":"68788-9004","time":"67046-426","id":"4111e9eb1b6e14fc40dc715e6ce334823c2c6257"}
31002002: { "umbrella":543405,"name":"50063ed0f87e8cf1df7231b0d472cf8d9883f628","value":900016,"payload":"\"........\"","date_stamp":"60681-1808","time":"49967-373","id":"0f2575217a940257c0b093c1b9484397e5ca5a7f"}
22751016: { "umbrella":344127,"name":"a54cdf53030be48749a7cd194a202c4ce81a3e3f","value":612051,"payload":"\"........\"","date_stamp":"61625-688","time":"51393-4007","id":"6e2f650184f436e4f01adad43b4a1d4d9a1abe3a"}
52440658: { "umbrella":167731,"name":"e25d4ac6b9086393712c1b85684f83feae0de95a","value":772648,"payload":"\"........\"","date_stamp":"59427-112","time":"10893-350","id":"d5a147b0b002c3af0bee83be68e469b0d0d4b17e"}
81513146: { "umbrella":560234,"name":"71ab7ed11aaeeb82318afd988fd4892563c009d8","value":731775,"payload":"\"........\"","date_stamp":"41167-0936","time":"68599-6112","id":"36cc76c275559d2af2c15eb168041b9386bc4114"}
91727583: { "umbrella":708822,"name":"a9326bdcab18861b25718d536513025454be5a25","value":560717,"payload":"\"........\"","date_stamp":"21695-065","time":"27808-085","id":"53cc7e9b7a8ee0eb3f2284951743c23418beb847"}
91585754: { "umbrella":741871,"name":"72e199f1254c1dafe7d3bfd3ea4eca1e618d7247","value":172598,"payload":"\"........\"","date_stamp":"68828-166","time":"65044-2620","id":"7011d88935a994a22a6891c04d951031928b4259"}
41940370: { "umbrella":358452,"name":"84c80db4cdc0e28abe9b9fa60c476c0aee48846a","value":335342,"payload":"\"........\"","date_stamp":"41167-0172","time":"54868-0076","id":"4a825f61a6412612dc031d77426aa31c5ae72678"}
76945771: { "umbrella":437776,"name":"d5abe99fbee40233e34e4193c09a0aa46d7b6ccc","value":47369,"payload":"\"........\"","date_stamp":"41520-311","time":"21695-267","id":"89df548c720ae4508dd7ef995616f1ece48a5079"}
59870042: { "umbrella":926656,"name":"812548946e00deb1d2bfbcbf78d9f10df66b6f63","value":517628,"payload":"\"........\"","date_stamp":"10096-0082","time":"36987-3324","id":"3f4801685ba8c402c0c107d8a5f49fc216365da2"}
75322810: { "umbrella":770386,"name":"d0b2e41df84efeec6fae7651488663f62897e684","value":200818,"payload":"\"........\"","date_stamp":"0904-6360","time":"54868-1804","id":"bdd00a8493442eb3561343bca806ece1168e3145"}
95848189: { "umbrella":659824,"name":"ec48db73f4d53c9824898cce51915fa08ebb2809","value":783870,"payload":"\"........\"","date_stamp":"23155-250","time":"55910-951","id":"77ba93c2d37f1d29da7672fb583e66550d5ffb81"}
51882429: { "umbrella":575977,"name":"b9b34d88477c3cea963756c81dcf0a232eee1451","value":887148,"payload":"\"........\"","date_stamp":"51393-7322","time":"36987-2915","id":"5a78c0a0e53c32ee3d2488ddcda693a33c738ee5"}
74683059: { "umbrella":535220,"name":"6757c074762cede8799551bdea0753080dc86b49","value":677826,"payload":"\"........\"","date_stamp":"49288-0498","time":"76074-151","id":"148a8469cbb7077d0bb362967e5a4eb2f7266d64"}
80508754: { "umbrella":819552,"name":"7ada3b6723bbb6e9869a390f1bbfd70df02b6e57","value":918098,"payload":"\"........\"","date_stamp":"56062-054","time":"66096-685","id":"033c32e177bff7d3febd8380124a90a9fcae60de"}
24141114: { "umbrella":809118,"name":"974a10aba661a21e068de2e2ee6558b7bedf33a4","value":76823,"payload":"\"........\"","date_stamp":"55714-2306","time":"0682-1570","id":"9557c0f3f9c00c10de2ace754f2ebf706d03dc08"}
69875036: { "umbrella":770008,"name":"338384a7637404b70ce733721cbf06f122c567aa","value":731335,"payload":"\"........\"","date_stamp":"76420-620","time":"66472-032","id":"1454c7dde197c8ae8f7932a3a1cbeea44b60772f"}
57781678: { "umbrella":856123,"name":"e6985f67368fbcb3fc156446f32cde0e6d4d663b","value":526952,"payload":"\"........\"","date_stamp":"58980-415","time":"0115-1471","id":"d62c4518ef67ba2e1fdc3085a9583b9eb06d8b55"}
46279854: { "umbrella":341390,"name":"5f32bfb3b88617cea81bdbd43fa38131df3a5a5a","value":270636,"payload":"\"........\"","date_stamp":"67226-2045","time":"63824-385","id":"c9ce620878093aa8b4925ac145dcdd1500a28f9c"}
74718566: { "umbrella":995084,"name":"ae6b91c73698a8d06fec7f04c1d91b02c95c605d","value":895240,"payload":"\"........\"","date_stamp":"43857-0112","time":"57520-0333","id":"796083efe134de6f79f2ac78cb9f2079849031ac"}
87916518: { "umbrella":174763,"name":"e60ae8f984b1a224e3443583f7314da0f93adfe0","value":874786,"payload":"\"........\"","date_stamp":"65862-030","time":"57344-119","id":"f4032ffac4513dad8939f9e6a67f40b1b2d8a53a"}
92722561: { "umbrella":880366,"name":"8edfab70198add2f783a89bd5c9158fd5ea89e60","value":300647,"payload":"\"........\"","date_stamp":"63736-375","time":"55154-4180","id":"477be600725bc647ec9a383920b2d043e4fc6950"}
38559054: { "umbrella":389404,"name":"8d441e466b96808e357a853c94a1ca636cb3c269","value":674906,"payload":"\"........\"","date_stamp":"57664-117","time":"55154-7703","id":"f647aad1ff6d01b4bc7ed76beac7ec6db707412f"}
73431595: { "umbrella":665765,"name":"f5ef2a7219a57e487d97f71d190d18d1efcb599e","value":715123,"payload":"\"........\"","date_stamp":"60505-0252","time":"59779-520","id":"d8c8a759c1b440b60f799e056352d4dde2a5318d"}
76587891: { "umbrella":454930,"name":"c88dd6230df012cd9a33ae030258024ee7a03131","value":435983,"payload":"\"........\"","date_stamp":"49349-031","time":"0121-0675","id":"c7b749318352dac2761ead7323d74f1f3fb094ef"}
61129391: { "umbrella":230890,"name":"f88184cefbab9b03cb4cae2e76319efe9807b91f","value":731624,"payload":"\"........\"","date_stamp":"56151-681","time":"50436-9101","id":"eda6743d07653ed31d6936579f4584890c63de27"}
85479555: { "umbrella":627609,"name":"b28981729ac508ec5ce88886d0705640f24d4f54","value":13011,"payload":"\"........\"","date_stamp":"68788-0547","time":"54868-4647","id":"d500f47359cd7963f0cce08e0abfdb46cea4f631"}
72182154: { "umbrella":255422,"name":"3f55c916e28f845490452aafb8e58dfc5068fc55","value":598610,"payload":"\"........\"","date_stamp":"63029-901","time":"68428-099","id":"4c0bd12f3e420021132752dbc2b5b095249d8dd1"}
45708527: { "umbrella":171430,"name":"cad58c4ea68c98d6db9d6db3a85c1c908cbf2e5b","value":492848,"payload":"\"........\"","date_stamp":"42361-006","time":"54868-2746","id":"28d92b078906d51d4365690770018ba8275523d0"}
46425811: { "umbrella":744579,"name":"15bb68a80f1314720d97dd31b81c2db0e5890113","value":904960,"payload":"\"........\"","date_stamp":"61958-0801","time":"0904-5833","id":"d6843fa27b31e1eeae0aa61916e071953d8f9e6d"}
11899657: { "umbrella":911889,"name":"2c3bccc50f23816c371ee3747933e1023dbdd72a","value":488922,"payload":"\"........\"","date_stamp":"0904-5891","time":"54868-6186","id":"22f13a86b0b97c4db8212b6485ca05614f61e37d"}
11017687: { "umbrella":570994,"name":"00ac54e16c887e6d0ddae6bddb05d96c2fea58a9","value":522269,"payload":"\"........\"","date_stamp":"42254-206","time":"10191-1243","id":"833e6cdf9109a4d0610f4a7f920265d2227c0c71"}
19812831: { "umbrella":982400,"name":"b6edd64a7179dd5628d4910a6b34086403c742c6","value":711550,"payload":"\"........\"","date_stamp":"64679-447","time":"0310-7840","id":"f2f8a246fc1bccd2c661c3f08a13b2204ff66cf5"}
87378362: { "umbrella":734679,"name":"e9a23bc03eef671d917565df7203cf05c4dfc75a","value":199834,"payload":"\"........\"","date_stamp":"68180-514","time":"0093-5173","id":"f8143410f0b2713573ddffade1c085f937a33441"}
37754342: { "umbrella":201083,"name":"0cbcaca3dc0354db57af5705d4aa60b799357ccc","value":349062,"payload":"\"........\"","date_stamp":"51206-401","time":"65121-001","id":"e3f66d789a5cd1e6f9360450ae20709bd353f62b"}
96981735: { "umbrella":257430,"name":"4a606dd271be07a15804aecc6b3125f2604c4414","value":493303,"payload":"\"........\"","date_stamp":"0378-3125","time":"0228-4019","id":"abae3bb048532c463631461bc2693210da8b33cd"}
64411034: { "umbrella":354605,"name":"e25bd76d14d860ea4db4ff744502d81ab5211393","value":902404,"payload":"\"........\"","date_stamp":"64764-884","time":"41163-485","id":"f71a12fb132ae18bb9d3586c6af17217a6e98213"}
